,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,Cluster
7780,1,4,2,4,2,2,2,5,1,3,2,4,4,1,2,3,4,2,3,3,3,4,3,1,5,4,3,4,2,3,3,4,5,4,1,5,3,4,1,4,5,1,4,1,5,1,4,4,5,5,1
7781,4,1,4,2,5,1,3,4,4,2,3,2,4,3,1,3,3,2,3,2,1,4,3,3,1,4,3,4,4,3,5,2,4,1,4,3,4,1,5,4,4,2,4,3,5,1,5,3,5,5,0
7782,1,4,2,4,0,2,1,5,4,3,3,3,0,3,2,2,2,3,2,3,3,4,4,4,2,4,1,4,4,3,1,1,3,4,1,5,3,5,3,2,4,4,4,1,4,2,4,0,2,4,2
7783,2,2,5,2,5,2,3,4,5,1,5,3,3,2,5,4,5,5,4,4,1,5,1,5,1,5,1,4,4,5,3,1,5,1,5,1,5,1,2,3,5,2,5,2,3,2,4,5,5,3,3
7784,4,3,3,4,3,2,2,3,4,4,2,3,4,2,0,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,4,1,4,2,3,2,4,3,3,3,4,3,4,2,4,2,3,4,3,4,2
7785,1,1,3,3,2,4,2,4,1,4,4,3,4,3,3,4,4,4,4,4,5,3,1,5,2,5,2,3,4,3,3,2,2,4,1,2,3,2,5,4,2,4,3,2,3,4,3,2,3,4,1
7786,2,4,2,4,2,4,2,2,2,4,3,4,4,4,3,2,3,3,2,2,2,4,1,5,2,4,2,3,4,3,5,1,5,2,4,2,4,2,4,4,3,2,4,2,4,3,4,2,5,4,2
7787,3,3,4,3,2,4,1,4,3,5,5,1,5,1,4,3,3,3,3,5,4,1,1,2,2,3,5,5,2,5,4,4,2,3,1,5,2,5,2,4,4,1,5,1,5,1,4,4,5,5,1
7788,1,5,3,5,3,2,1,5,3,5,5,2,5,1,3,5,5,2,5,3,1,3,1,5,1,5,1,5,5,3,1,5,4,5,1,5,3,4,1,1,4,1,4,1,3,1,4,4,5,5,1
7789,2,3,4,4,5,1,2,5,4,5,5,3,5,2,5,5,5,4,5,2,1,4,2,5,3,5,2,3,4,4,5,5,5,2,4,5,5,3,4,3,5,3,5,3,5,1,4,5,5,3,3
7790,3,4,4,3,3,1,2,4,3,4,4,4,4,3,5,1,3,1,3,2,2,5,1,4,2,4,1,4,4,3,4,1,4,1,2,1,4,2,4,2,4,1,4,1,5,1,4,2,5,5,0
7791,3,3,5,3,5,3,5,1,3,2,3,3,3,3,3,3,3,3,3,1,1,4,1,5,3,5,3,5,5,4,4,1,5,1,5,1,5,1,5,4,3,3,3,3,5,3,3,3,3,4,0
7792,1,3,3,4,2,2,1,5,3,5,5,1,5,1,4,5,4,5,4,5,2,3,3,5,1,5,1,3,4,3,2,3,4,3,1,4,4,2,4,2,4,2,4,2,3,1,2,4,5,4,1
7793,3,3,5,3,3,1,5,3,5,3,3,5,5,3,5,5,5,5,5,3,1,3,1,5,1,0,3,5,5,5,5,1,5,1,5,3,5,5,5,5,5,1,5,1,5,1,5,3,5,5,3
7794,1,3,2,4,2,2,2,4,2,4,5,2,5,2,5,4,5,5,5,4,1,4,3,5,4,5,2,4,5,4,1,4,5,4,2,3,2,3,3,3,0,2,4,2,3,2,4,3,5,4,1
7795,2,2,3,3,4,2,1,4,1,5,5,2,5,1,3,5,4,4,4,5,1,4,1,5,1,5,1,5,4,4,5,3,5,3,2,2,5,1,4,4,3,2,5,1,3,1,5,2,5,5,3
7796,3,2,3,3,0,4,3,2,4,3,2,4,2,2,1,3,1,1,1,3,4,0,1,4,3,4,2,3,3,4,3,4,3,3,3,3,4,3,2,4,3,3,4,2,4,2,3,2,3,4,2
7797,5,3,4,2,5,2,5,2,5,2,3,4,5,4,1,3,3,1,4,2,4,4,4,4,2,2,2,5,4,4,4,3,4,4,3,3,3,2,3,4,2,3,4,2,5,2,4,1,4,5,0
7798,4,1,4,2,4,1,5,4,4,3,5,1,5,1,4,4,3,2,4,2,1,4,3,4,2,3,2,2,4,3,5,5,4,2,5,1,5,1,5,5,5,2,5,1,4,5,5,4,5,5,3
7799,3,3,3,2,3,2,1,3,5,2,3,5,2,3,4,5,4,2,5,3,5,1,5,1,5,1,5,2,1,1,4,2,4,4,3,4,3,5,2,2,4,2,4,1,5,1,4,3,2,5,2
7800,1,3,2,4,3,1,1,2,4,4,5,1,5,1,5,5,5,5,5,5,3,4,2,4,2,5,3,4,4,4,2,3,5,4,3,4,2,2,1,1,4,3,5,3,4,1,4,1,5,5,1
7801,5,2,3,1,5,1,5,2,1,2,4,2,4,0,2,2,4,3,4,4,1,5,4,5,1,5,1,4,5,5,4,4,5,2,1,4,5,2,4,5,3,2,3,4,4,1,4,4,4,2,3
7802,3,2,3,3,4,2,1,3,3,5,3,2,4,4,2,2,1,1,3,2,2,2,3,2,3,4,4,1,2,3,4,5,4,4,1,4,2,4,3,4,5,1,4,1,5,1,5,5,5,5,2
7803,1,3,2,4,3,2,2,3,2,4,4,2,4,1,2,3,5,4,2,4,2,3,2,4,3,4,4,3,4,3,5,1,4,5,2,1,2,2,2,4,4,1,5,1,5,1,5,4,5,5,1
7804,1,3,3,4,2,4,1,5,1,5,3,3,3,2,3,3,3,3,3,3,1,3,1,5,4,5,5,4,4,5,5,1,5,1,5,1,5,1,4,5,4,3,1,3,4,2,4,3,2,3,2
7805,1,0,3,3,4,1,2,5,2,5,5,0,2,5,1,1,4,2,1,1,2,1,1,3,4,2,3,1,4,3,2,5,5,1,4,4,5,1,3,3,5,1,5,2,4,1,5,2,5,5,2
7806,5,2,4,2,4,2,4,4,4,2,2,4,4,3,2,1,1,1,2,3,1,4,1,5,2,5,2,4,5,5,4,2,4,2,3,1,5,2,4,3,5,2,4,5,5,1,3,4,5,5,0
7807,4,5,2,3,1,2,1,5,1,5,4,2,5,3,2,4,4,2,5,3,3,2,3,2,3,3,4,2,2,3,4,3,4,3,4,3,5,3,5,5,4,2,4,3,3,1,5,4,1,4,1
7808,5,1,4,3,3,5,4,5,3,5,3,3,4,2,5,3,4,3,4,2,3,3,5,4,1,5,1,4,3,5,1,3,3,3,5,3,4,3,3,3,3,3,4,1,5,3,5,4,5,4,3
7809,2,3,2,4,3,2,1,4,3,5,4,3,5,3,2,4,4,3,4,3,1,4,3,5,1,5,1,5,5,5,5,4,5,2,2,4,4,3,4,4,5,2,5,2,4,1,5,5,4,5,3
7810,5,1,4,3,3,3,3,3,3,3,2,4,3,3,2,2,3,3,2,2,5,4,1,3,2,4,2,2,3,3,5,3,4,2,4,3,2,3,3,4,1,3,3,2,3,3,2,2,3,5,2
7811,4,2,5,2,5,1,5,2,4,2,2,5,2,4,1,1,2,2,2,1,2,5,2,5,2,4,1,5,5,4,4,2,4,1,5,1,3,2,3,5,5,1,4,2,5,2,4,5,4,3,0
7812,4,1,5,1,4,1,3,2,4,2,4,4,4,4,3,3,2,2,3,2,1,4,2,5,2,4,1,4,4,4,3,3,4,5,3,2,3,3,3,4,3,3,4,3,4,2,4,2,4,4,0
7813,3,5,1,5,5,5,1,5,3,5,5,5,5,1,1,5,5,5,5,5,1,3,5,5,1,5,1,5,5,3,3,5,5,5,1,5,5,1,1,5,5,1,5,3,3,1,5,5,5,5,1
7814,3,5,4,3,1,4,2,5,1,4,1,5,2,5,2,1,1,1,1,1,2,3,1,4,3,4,3,3,1,5,5,1,5,1,4,1,5,1,4,3,2,3,3,4,4,3,4,3,1,4,2
7815,3,2,4,2,4,2,3,2,4,3,3,3,4,3,1,3,3,1,3,2,2,4,4,4,3,3,2,3,4,3,3,3,4,1,1,1,5,3,3,3,3,3,4,2,3,1,4,3,5,4,0
7816,5,1,5,1,5,1,5,1,5,1,1,1,5,1,1,1,1,1,1,5,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,5,5,5,0
7817,5,1,4,2,5,1,2,1,5,2,4,3,4,1,3,2,2,3,3,4,1,4,3,5,4,2,2,4,5,5,4,5,4,2,5,2,5,3,3,4,4,1,3,1,4,2,4,2,5,3,0
7818,1,1,5,3,5,3,5,3,1,1,3,3,1,5,3,5,5,5,5,3,5,5,3,5,3,1,3,5,5,3,5,1,5,1,5,5,3,1,1,5,3,1,5,1,5,1,3,3,3,5,3
7819,3,4,4,5,3,1,1,5,4,5,2,3,4,3,2,3,1,1,1,2,1,5,2,5,2,5,3,5,5,5,4,2,4,4,3,4,3,1,4,5,4,2,2,1,4,2,4,5,5,4,2
7820,3,2,4,3,4,2,4,4,3,2,3,4,2,3,2,2,3,2,2,3,2,4,1,4,2,4,2,4,3,4,3,4,3,3,2,3,2,2,2,4,4,2,5,3,3,2,4,3,4,4,0
7821,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
7822,2,2,2,4,2,2,2,4,5,5,5,2,4,2,4,5,4,4,5,4,2,5,4,4,2,4,2,2,2,2,2,4,4,5,1,4,4,3,2,2,4,2,5,1,3,1,2,2,5,4,1
7823,1,1,4,4,3,2,3,2,4,1,4,2,5,3,3,2,4,3,3,0,1,5,1,5,1,5,1,5,5,5,2,2,5,3,1,1,5,3,2,3,3,1,2,2,5,1,4,1,5,2,3
7824,1,2,3,3,1,1,1,3,2,4,3,3,4,2,4,3,2,3,4,4,3,3,4,3,4,2,2,3,3,3,4,4,4,4,1,4,4,1,2,5,5,1,4,1,5,1,5,5,5,5,1
7825,3,3,3,3,3,3,1,1,5,5,1,4,5,2,1,1,4,4,1,1,1,3,1,5,1,3,4,5,4,3,5,1,5,4,3,5,2,5,3,4,4,1,5,1,5,1,5,4,5,5,2
7826,4,3,5,3,5,1,5,3,4,2,1,5,3,1,3,2,2,4,3,1,3,3,3,4,3,4,3,4,3,5,5,4,5,1,4,1,5,1,4,5,5,1,0,3,5,1,5,0,5,5,0
7827,1,4,2,4,4,2,1,3,3,4,2,4,2,3,2,2,2,1,2,1,2,4,3,4,2,4,2,4,4,3,4,2,5,1,4,2,4,1,4,5,5,1,2,1,5,4,5,5,2,5,2
7828,1,5,2,5,2,5,1,4,1,5,5,2,5,1,5,5,3,4,4,5,2,3,4,4,3,0,2,2,4,3,1,4,4,4,1,3,3,4,1,3,2,3,5,1,3,1,2,2,5,5,1
7829,4,1,5,1,5,1,5,2,4,1,4,4,4,2,2,3,4,2,2,1,2,4,2,2,1,2,2,3,4,2,4,1,5,1,4,1,4,3,1,4,3,2,5,2,4,1,5,2,4,5,0
7830,4,3,2,2,3,1,3,2,4,1,1,5,1,5,1,1,1,1,1,1,5,1,5,2,5,2,5,2,1,4,2,3,4,1,1,3,4,2,1,3,5,1,3,1,5,1,5,5,2,4,2
7831,4,1,4,4,4,2,4,4,2,4,2,4,3,4,3,3,3,2,2,2,2,4,1,1,2,5,2,4,4,3,3,3,2,4,3,2,5,3,3,3,2,3,3,3,3,3,4,2,3,3,2
7832,1,5,1,4,2,2,1,5,1,4,4,4,3,2,4,3,4,4,3,2,3,3,4,1,3,4,3,3,2,2,3,4,3,2,3,2,2,3,2,3,2,2,2,4,4,4,3,3,2,3,1
7833,3,1,5,1,5,1,4,1,5,1,1,5,1,5,1,1,1,1,1,1,3,4,3,4,5,2,2,3,4,5,2,5,5,3,2,5,3,5,1,3,4,1,4,1,5,2,5,4,5,5,0
7834,3,1,5,2,5,1,4,2,1,1,1,5,3,1,1,4,5,3,2,1,1,4,1,5,1,5,1,5,5,5,3,2,5,1,1,2,5,2,1,3,1,2,5,1,5,1,5,1,5,5,0
7835,2,4,3,4,3,2,3,4,4,4,2,2,4,2,2,4,4,4,3,4,4,5,1,5,2,2,2,3,5,4,5,3,5,1,4,2,4,1,4,4,3,1,5,2,5,1,5,3,5,4,3
7836,3,4,4,4,2,0,2,4,3,2,4,4,2,3,3,2,4,4,3,2,2,2,1,5,3,1,2,5,3,5,5,1,3,1,1,2,4,4,2,4,4,2,3,3,5,2,4,4,3,4,2
7837,4,5,1,2,1,2,5,1,5,5,4,5,5,1,4,5,5,5,5,5,5,2,5,1,5,5,5,1,1,1,4,5,3,5,1,5,4,4,4,4,3,3,5,3,5,1,2,1,5,5,1
7838,4,2,4,3,4,1,4,3,5,3,5,5,5,0,3,5,4,4,5,0,5,5,2,5,2,5,1,4,5,4,3,4,4,3,3,4,4,3,3,4,3,2,5,1,4,1,4,1,4,4,3
7839,1,4,1,4,2,1,1,4,2,5,4,2,5,2,3,4,2,2,2,2,1,5,1,5,2,4,1,4,4,3,2,3,5,2,2,3,3,2,2,4,4,1,5,1,4,1,4,3,5,5,1
7840,3,5,3,3,3,5,1,5,1,5,5,2,5,3,5,5,5,5,5,3,5,3,1,5,4,5,1,5,5,3,3,3,5,3,5,5,5,3,3,5,3,3,5,3,5,3,5,3,3,5,1
7841,1,3,2,5,2,3,2,5,2,4,5,2,5,2,4,3,4,4,2,4,1,4,2,5,2,3,3,4,4,3,2,4,4,3,2,4,3,5,3,3,3,2,5,2,3,2,3,2,5,4,1
7842,4,4,4,3,2,3,3,4,5,2,3,4,4,4,3,5,2,1,3,2,2,3,4,4,4,3,4,3,4,4,4,4,4,1,3,2,5,1,5,5,3,3,4,3,4,2,5,2,4,4,2
7843,5,4,4,2,2,3,3,5,3,1,2,4,3,1,3,1,3,2,1,2,3,4,1,3,1,3,1,2,3,1,4,2,4,2,5,1,2,1,5,3,3,3,3,1,5,1,4,3,3,5,2
7844,2,4,5,3,5,2,5,5,1,2,1,1,4,2,5,1,2,1,1,3,1,5,2,5,1,3,1,5,5,5,4,1,5,1,5,1,5,1,5,5,3,4,4,4,4,2,4,1,5,4,0
7845,1,3,4,3,4,2,2,5,2,2,4,3,4,2,4,4,5,3,4,4,1,4,2,3,2,4,2,4,3,2,4,3,3,1,3,4,4,1,2,5,5,1,5,1,5,1,4,4,4,5,3
7846,1,4,2,4,4,2,2,5,2,3,4,2,4,4,3,3,3,2,3,2,2,3,3,4,2,4,2,4,3,4,4,2,5,1,4,1,4,1,4,4,5,1,4,1,3,1,4,5,5,5,2
7847,1,4,1,5,3,1,1,3,4,5,2,5,1,5,4,1,1,1,4,1,2,1,2,4,5,2,5,1,2,2,3,4,4,1,4,2,5,3,1,4,5,1,5,1,5,1,5,5,5,5,2
7848,4,2,4,2,3,2,4,2,4,4,3,4,4,4,1,3,2,2,3,2,2,3,3,3,4,3,4,4,4,4,4,3,4,2,4,2,4,2,4,4,5,2,4,2,4,2,4,4,4,4,0
7849,5,3,3,2,4,3,4,3,3,4,5,3,5,2,3,3,2,1,4,2,1,4,1,4,4,4,3,3,3,4,5,2,5,1,4,1,4,3,4,3,3,2,4,2,5,2,3,2,4,4,0
7850,3,2,4,3,4,2,4,4,3,4,3,0,4,2,4,4,5,5,5,3,4,4,2,4,2,4,2,3,4,2,2,4,0,4,2,5,4,2,4,3,3,4,4,3,4,2,4,2,5,4,3
7851,2,2,4,3,4,3,2,4,4,4,4,0,4,3,3,4,3,3,2,2,1,4,2,4,2,4,2,4,4,4,3,4,4,4,1,4,3,2,4,4,3,2,5,2,4,1,4,3,4,4,3
7852,4,5,3,2,5,5,4,5,5,5,5,5,5,2,5,2,5,3,5,4,3,5,2,4,2,1,4,3,4,3,1,5,4,3,2,2,1,4,1,4,4,1,4,1,4,2,3,4,5,5,3
7853,2,4,4,2,5,2,5,4,4,4,5,2,5,1,2,2,5,5,5,2,1,4,2,5,1,5,1,5,5,4,4,5,2,2,4,2,5,2,5,4,4,2,2,1,5,1,0,4,5,5,3
7854,4,3,4,3,5,2,3,2,2,4,3,5,5,4,3,4,2,1,4,2,5,4,1,4,3,4,2,3,4,3,4,1,4,1,5,2,3,1,4,4,4,2,5,3,4,1,4,2,4,4,0
7855,3,3,3,3,3,3,3,4,2,5,4,3,5,1,2,5,5,5,5,5,1,5,2,5,1,4,5,5,5,3,1,5,4,5,1,5,3,4,2,3,4,1,5,1,5,1,4,4,5,5,1
7856,1,5,4,5,4,1,2,4,2,5,4,4,5,2,1,1,2,1,1,1,1,2,4,4,4,5,3,5,4,4,4,5,5,4,1,4,4,1,4,4,3,3,5,2,4,1,5,3,5,4,2
7857,1,3,4,4,5,1,4,4,2,5,5,1,5,1,5,5,5,5,5,4,1,4,3,5,2,5,1,4,5,4,4,5,5,4,1,4,4,3,4,5,4,2,3,4,4,2,4,2,1,5,3
7858,2,2,4,5,1,1,1,4,4,5,5,2,5,4,5,5,5,5,5,4,3,4,2,2,4,3,4,3,2,3,1,5,5,5,1,5,1,3,1,3,4,2,5,2,2,1,4,4,1,4,1
7859,1,3,3,3,5,1,3,3,3,3,1,3,2,3,3,1,1,1,1,1,5,1,5,1,5,3,5,1,1,1,0,1,3,3,5,1,3,2,3,1,3,1,3,5,5,3,3,1,1,4,2
7860,4,2,5,2,5,2,4,3,4,2,4,2,5,1,1,1,1,1,1,2,2,4,1,4,5,2,1,4,4,5,5,1,5,1,5,1,5,1,5,5,4,1,3,1,4,2,5,5,5,4,0
7861,4,3,4,3,3,2,3,3,4,3,4,2,4,3,4,4,2,4,4,2,4,4,3,4,2,3,3,3,4,4,3,3,3,4,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3
7862,2,4,3,4,3,4,2,5,4,4,2,4,4,4,3,2,2,2,2,2,2,3,3,4,4,2,3,4,4,3,3,2,4,2,2,2,4,4,3,4,4,2,3,2,3,4,4,3,3,4,2
7863,3,3,3,2,2,4,2,4,2,4,4,2,4,3,2,2,4,4,3,3,3,3,2,3,2,4,3,3,3,2,4,2,2,3,2,2,4,3,2,4,2,4,4,3,3,2,4,2,4,3,1
7864,2,3,2,3,2,1,0,3,3,4,4,3,3,2,4,3,5,5,3,4,2,5,1,5,1,4,1,3,5,5,1,5,2,4,3,2,4,1,3,4,5,1,5,1,5,1,5,4,5,5,3
7865,3,1,4,3,4,2,3,3,3,2,4,4,4,4,2,3,2,2,3,2,2,4,3,4,2,3,2,4,3,4,4,2,5,2,3,2,4,4,4,4,3,2,3,2,4,2,4,4,4,4,0
7866,1,4,2,4,3,4,4,5,1,5,2,1,4,2,1,1,4,1,1,2,1,3,1,5,1,5,1,5,5,4,2,4,5,1,1,1,3,1,4,5,5,1,1,1,4,4,5,5,5,5,2
7867,3,2,4,4,3,4,3,3,1,2,5,4,5,1,5,5,5,5,5,5,1,4,4,5,2,4,2,2,4,4,4,2,5,4,4,2,4,4,3,4,4,1,5,1,2,2,5,2,5,2,3
7868,3,2,4,3,4,1,1,5,2,3,3,3,5,2,2,4,3,2,4,1,1,5,1,4,1,4,1,5,4,4,4,4,5,2,4,2,5,1,5,5,4,2,5,1,5,1,5,2,5,5,0
7869,4,4,2,4,2,4,2,4,3,5,4,4,4,1,5,4,3,3,4,5,1,3,1,4,2,4,2,3,3,3,4,2,4,3,3,3,3,3,1,4,4,2,5,2,4,1,4,5,4,3,1
7870,2,4,4,3,4,2,4,3,4,2,2,4,3,3,2,1,2,2,2,2,4,5,1,4,2,4,2,3,4,4,4,1,5,1,4,1,4,3,4,4,4,2,4,2,4,1,4,4,3,4,0
7871,4,1,4,2,0,1,5,2,4,2,3,4,3,3,2,0,2,2,3,3,2,4,1,4,2,5,2,4,5,5,4,3,4,2,3,2,4,3,4,4,5,2,4,2,4,1,4,4,4,5,0
7872,3,2,3,2,2,2,2,3,2,5,5,2,4,3,2,2,2,1,3,2,1,4,1,4,1,5,3,4,4,2,4,1,4,2,3,2,4,2,4,4,3,3,2,2,4,3,4,3,4,3,2
7873,3,1,5,2,5,1,4,4,3,3,5,3,5,3,2,3,3,3,4,2,1,5,1,5,1,4,1,4,5,4,3,3,4,3,2,3,4,2,3,4,3,2,5,2,3,1,2,2,4,4,3
7874,1,4,1,5,2,3,1,4,2,5,5,1,5,5,2,5,5,5,5,5,2,5,3,5,3,5,1,5,5,2,2,1,3,3,3,2,5,3,3,3,3,3,5,3,4,2,2,3,4,5,1
7875,2,3,3,3,3,1,2,5,1,5,4,2,3,1,2,2,2,1,3,2,3,2,1,2,3,5,4,4,3,4,2,1,5,1,4,1,2,2,3,4,3,2,3,2,5,4,4,4,3,5,2
7876,3,1,5,2,5,1,5,2,4,4,5,2,5,3,5,5,5,4,5,4,4,5,4,5,1,4,2,5,5,5,3,1,5,3,5,1,5,3,3,5,4,1,5,1,5,1,5,4,5,5,3
7877,1,5,2,5,1,5,1,5,1,5,5,1,3,1,5,5,5,5,5,5,4,2,1,2,5,5,5,2,1,2,5,5,1,5,2,5,2,4,1,5,5,1,5,1,5,1,5,5,5,5,1
7878,5,1,5,1,4,1,5,1,5,5,3,1,5,1,5,5,4,2,5,1,5,5,3,4,2,5,2,5,5,3,5,1,5,1,4,3,5,4,5,4,2,2,5,1,5,1,3,1,5,5,3
7879,4,4,4,2,4,2,5,3,4,3,5,3,5,3,4,4,4,4,5,3,1,4,1,4,1,4,1,4,5,4,1,4,2,3,2,4,3,3,3,3,3,3,3,3,3,3,2,3,2,4,3
7880,1,4,3,4,2,2,2,4,2,4,4,2,4,2,3,1,2,2,2,2,4,4,1,4,2,5,3,4,4,4,3,3,4,2,3,2,4,3,3,3,3,2,3,2,4,2,4,2,4,3,2
7881,1,3,3,5,4,3,1,5,1,5,4,2,4,1,2,3,4,4,4,5,1,5,1,5,2,4,3,5,5,5,4,4,4,4,3,4,4,3,4,5,5,3,2,3,4,4,4,3,5,4,1
7882,2,3,3,3,3,3,3,3,3,5,5,0,5,1,5,5,4,4,4,5,2,5,4,4,3,5,2,4,4,3,4,3,4,4,3,4,5,2,2,4,4,1,5,1,3,1,4,4,4,3,1
7883,5,2,4,2,4,4,2,4,5,4,2,4,4,1,4,2,5,5,5,1,4,2,4,4,1,4,4,4,4,2,0,1,5,4,2,2,2,2,4,3,2,2,2,2,2,2,4,2,4,2,3
7884,1,5,3,4,3,4,4,3,4,5,2,5,1,3,1,1,1,1,3,1,4,3,1,2,5,4,4,3,4,2,5,1,5,1,5,1,5,1,5,5,3,1,4,2,5,1,5,1,5,5,2
7885,4,2,4,2,4,2,4,2,3,2,2,4,2,4,4,2,2,2,2,2,1,5,3,4,2,4,2,4,4,4,2,3,4,2,2,2,3,2,2,4,4,2,5,2,4,2,4,4,5,4,0
7886,2,1,2,4,2,4,2,3,5,4,5,1,5,2,5,5,5,5,5,4,3,2,4,2,4,4,4,5,1,3,1,4,3,5,2,5,4,4,1,2,2,2,5,2,4,2,4,2,5,4,1
7887,1,5,3,4,4,4,1,4,1,4,4,2,4,3,2,4,3,2,2,3,1,4,1,5,2,5,2,5,4,3,4,1,5,3,4,1,5,1,4,5,2,3,2,3,3,3,3,1,3,3,2
7888,1,3,3,5,3,5,1,5,1,5,5,2,5,3,5,5,2,4,5,3,1,3,3,5,4,5,3,4,5,3,3,2,4,3,2,3,5,3,4,4,2,4,3,4,1,3,1,2,3,3,1
7889,1,1,2,4,2,3,1,4,2,4,4,2,3,4,4,3,3,3,2,4,3,3,3,4,3,4,0,3,4,3,3,2,5,4,2,2,4,3,4,1,5,2,4,3,4,2,4,5,4,4,1
7890,3,2,4,2,4,2,3,4,3,3,2,4,3,4,2,2,3,2,2,2,1,4,1,4,2,4,2,4,4,4,4,2,4,2,2,2,4,2,4,4,3,2,4,2,4,1,4,2,3,5,0
7891,4,2,4,4,4,2,4,3,2,2,3,3,4,4,3,2,3,2,2,2,5,5,2,4,1,4,2,4,4,4,3,4,4,2,3,3,3,2,3,4,5,3,3,3,3,2,3,4,4,3,0
7892,3,5,3,4,4,4,3,4,5,5,2,5,4,4,3,4,3,2,2,2,2,4,2,5,1,5,4,3,5,4,4,5,4,5,1,5,4,4,4,3,3,1,4,1,3,2,4,3,5,4,3
7893,2,1,5,1,5,1,5,1,5,1,5,4,5,1,5,2,5,4,2,4,1,5,5,5,1,5,1,5,4,3,5,2,5,1,5,5,5,1,4,4,5,5,1,5,3,5,5,1,5,3,3
7894,3,3,2,3,3,4,2,2,1,4,2,3,3,4,4,3,4,3,4,3,1,3,3,4,2,4,3,3,4,4,3,5,3,3,2,5,4,1,5,5,3,4,3,2,4,1,3,4,3,4,1
7895,3,1,5,1,5,2,4,1,5,2,2,3,3,2,3,4,4,2,5,1,5,4,2,1,5,2,4,4,1,4,4,2,5,1,3,5,5,3,4,3,4,2,2,3,4,2,3,4,2,4,0
7896,4,2,3,3,3,3,3,3,4,5,4,4,3,3,2,2,2,1,3,2,2,4,1,5,3,3,1,5,2,4,4,3,4,3,3,2,5,1,4,3,5,2,4,2,4,2,4,5,5,4,0
7897,4,1,5,2,5,2,4,3,3,2,0,4,2,5,1,1,1,1,1,1,2,5,1,4,2,3,1,4,5,4,2,3,3,1,2,2,4,3,4,2,2,4,2,3,3,2,4,3,4,3,0
7898,3,3,2,2,4,2,4,4,2,3,3,4,4,3,4,2,2,3,2,2,2,4,4,4,3,4,3,4,3,4,2,2,2,2,2,2,4,3,2,3,5,2,4,2,4,2,4,4,4,4,2
7899,4,1,5,2,5,1,5,3,4,1,3,3,3,2,3,2,2,1,2,1,1,5,1,5,1,4,1,5,5,4,4,2,5,1,4,1,4,3,4,4,1,3,3,3,3,4,3,3,2,3,0
7900,3,1,5,2,3,3,5,4,2,1,5,2,5,1,1,1,5,5,3,3,5,5,1,5,1,4,1,3,5,3,1,2,4,4,1,3,3,4,3,4,4,1,5,1,5,1,5,5,5,5,3
7901,5,1,5,3,5,1,1,5,5,3,2,5,5,5,5,3,5,4,5,2,4,4,1,5,1,2,1,3,5,5,5,1,4,1,4,1,2,3,5,5,3,3,3,4,5,1,5,4,4,4,0
7902,2,5,2,4,2,4,2,2,2,5,5,2,5,1,4,5,5,5,5,5,2,4,4,4,2,4,2,4,4,2,4,2,4,4,1,5,4,2,4,5,4,2,5,2,4,1,1,2,5,5,1
7903,3,4,3,2,3,2,3,3,2,3,5,3,4,2,1,1,1,1,1,2,5,4,2,4,2,4,2,3,5,4,2,2,4,2,2,0,3,2,3,3,2,3,4,2,2,3,3,2,4,3,2
7904,1,4,2,4,1,4,1,5,3,4,4,3,4,2,4,4,4,4,4,4,3,2,1,4,3,3,4,2,3,1,2,4,4,4,1,4,4,4,3,3,3,4,3,2,2,4,2,2,5,2,1
7905,3,3,5,5,5,5,4,3,3,4,3,5,4,3,1,3,4,5,1,5,3,5,5,4,3,5,3,5,3,5,1,5,1,5,1,5,3,3,3,5,3,2,2,3,3,5,5,1,5,4,3
7906,3,4,2,5,1,3,1,5,1,5,5,3,5,5,5,3,3,3,5,5,1,3,1,5,3,5,3,2,5,2,3,1,4,4,3,2,4,1,3,3,3,3,4,2,3,3,4,2,4,2,1
7907,4,3,3,1,4,1,3,5,1,4,3,3,5,5,2,3,5,5,5,5,1,4,2,5,1,5,1,5,5,5,1,4,4,5,2,3,2,1,3,5,2,3,5,1,4,1,5,1,5,5,3
7908,3,2,4,4,3,4,4,2,3,3,4,4,5,3,3,4,4,3,3,3,2,4,3,3,4,3,3,3,3,4,5,4,4,3,2,2,2,3,4,4,4,3,4,3,3,2,4,3,3,4,3
7909,3,3,3,5,1,5,1,5,1,5,5,5,3,3,3,5,5,5,5,5,5,1,1,3,5,3,5,3,3,3,3,1,5,1,1,1,5,3,3,3,1,3,3,5,1,3,3,1,5,3,1
